ftitle,fsubtitle,btitle,bsubtitle,audio
迷惑,(めいわく),"trouble,bother,annoyance",,[sound:迷惑.wav]
"trouble,bother,annoyance",,迷惑,(めいわく),[sound:迷惑.wav]
飯,(めし),"(sl) meals,food",,[sound:飯.wav]
"(sl) meals,food",,飯,(めし),[sound:飯.wav]
滅多に,(めったに),"rarely (with neg. verb),seldom",,[sound:滅多に.wav]
"rarely (with neg. verb),seldom",,滅多に,(めったに),[sound:滅多に.wav]
メモ,,memorandum,,[sound:メモ.wav]
memorandum,,メモ,,[sound:メモ.wav]
面,(めん),"face,mug,surface,facial features,mask,face guard,side or facet,corner,page",,[sound:面.wav]
"face,mug,surface,facial features,mask,face guard,side or facet,corner,page",,面,(めん),[sound:面.wav]
綿,(めん),"cotton,padding",,[sound:綿.wav]
"cotton,padding",,綿,(めん),[sound:綿.wav]
免許,(めんきょ),"license,permit,licence,certificate",,[sound:免許.wav]
"license,permit,licence,certificate",,免許,(めんきょ),[sound:免許.wav]
面倒,(めんどう),"trouble,difficulty,care,attention",,[sound:面倒.wav]
"trouble,difficulty,care,attention",,面倒,(めんどう),[sound:面倒.wav]
メンバー,,member,,[sound:メンバー.wav]
member,,メンバー,,[sound:メンバー.wav]
申し込む,(もうしこむ),"to apply for,to make an application",,[sound:申し込む.wav]
"to apply for,to make an application",,申し込む,(もうしこむ),[sound:申し込む.wav]
申し訳,(もうしわけ),"apology,excuse",,[sound:申し訳.wav]
"apology,excuse",,申し訳,(もうしわけ),[sound:申し訳.wav]
毛布,(もうふ),blanket,,[sound:毛布.wav]
blanket,,毛布,(もうふ),[sound:毛布.wav]
燃える,(もえる),to burn,,[sound:燃える.wav]
to burn,,燃える,(もえる),[sound:燃える.wav]
目的,(もくてき),"purpose,goal,aim,objective,intention",,[sound:目的.wav]
"purpose,goal,aim,objective,intention",,目的,(もくてき),[sound:目的.wav]
目標,(もくひょう),"mark,objective,target",,[sound:目標.wav]
"mark,objective,target",,目標,(もくひょう),[sound:目標.wav]
木曜,(もくよう),Thursday,,[sound:木曜.wav]
Thursday,,木曜,(もくよう),[sound:木曜.wav]
文字,(もじ),"letter (of alphabet),character",,[sound:文字.wav]
"letter (of alphabet),character",,文字,(もじ),[sound:文字.wav]
文字,(もんじ),"letter (of alphabet),character",,[sound:文字.wav]
"letter (of alphabet),character",,文字,(もんじ),[sound:文字.wav]
もしも,,if,,[sound:もしも.wav]
if,,もしも,,[sound:もしも.wav]
持ち上げる,(もちあげる),"to raise,to lift up,to flatter",,[sound:持ち上げる.wav]
"to raise,to lift up,to flatter",,持ち上げる,(もちあげる),[sound:持ち上げる.wav]
用いる,(もちいる),"to use,to make use of",,[sound:用いる.wav]
"to use,to make use of",,用いる,(もちいる),[sound:用いる.wav]
勿論,(もちろん),"of course,certainly,naturally",,[sound:勿論.wav]
"of course,certainly,naturally",,勿論,(もちろん),[sound:勿論.wav]
尤も,(もっとも),"quite right,plausible,natural,but then,although",,[sound:尤も.wav]
"quite right,plausible,natural,but then,although",,尤も,(もっとも),[sound:尤も.wav]
元,(もと),"(1) origin,original,(2) former",,[sound:元.wav]
"(1) origin,original,(2) former",,元,(もと),[sound:元.wav]
基,(もと),basis,,[sound:基.wav]
basis,,基,(もと),[sound:基.wav]
素,(もと),prime,,[sound:素.wav]
prime,,素,(もと),[sound:素.wav]
戻す,(もどす),"to restore,to put back,to return",,[sound:戻す.wav]
"to restore,to put back,to return",,戻す,(もどす),[sound:戻す.wav]
基づく,(もとづく),"to be grounded on,to be based on,to be due to,to originate from",,[sound:基づく.wav]
"to be grounded on,to be based on,to be due to,to originate from",,基づく,(もとづく),[sound:基づく.wav]
求める,(もとめる),"to seek,to request,to demand,to want,to wish for,to search for,to pursue (pleasure),to hunt (a job),",,[sound:求める.wav]
"to seek,to request,to demand,to want,to wish for,to search for,to pursue (pleasure),to hunt (a job),",,求める,(もとめる),[sound:求める.wav]
者,(もの),person,,[sound:者.wav]
person,,者,(もの),[sound:者.wav]
物音,(ものおと),sounds,,[sound:物音.wav]
sounds,,物音,(ものおと),[sound:物音.wav]
物語,(ものがたり),"tale,story,legend",,[sound:物語.wav]
"tale,story,legend",,物語,(ものがたり),[sound:物語.wav]
物事,(ものごと),"things,everything",,[sound:物事.wav]
"things,everything",,物事,(ものごと),[sound:物事.wav]
模様,(もよう),"pattern,figure,design",,[sound:模様.wav]
"pattern,figure,design",,模様,(もよう),[sound:模様.wav]
貰う,(もらう),to receive,,[sound:貰う.wav]
to receive,,貰う,(もらう),[sound:貰う.wav]
文句,(もんく),"phrase,complaint",,[sound:文句.wav]
"phrase,complaint",,文句,(もんく),[sound:文句.wav]
やがて,,"before long,soon,at length",,[sound:やがて.wav]
"before long,soon,at length",,やがて,,[sound:やがて.wav]
役,(やく),"use,service,role,position",,[sound:役.wav]
"use,service,role,position",,役,(やく),[sound:役.wav]
約,(やく),"approximately,about,some",,[sound:約.wav]
"approximately,about,some",,約,(やく),[sound:約.wav]
訳,(やく),"meaning,reason,circumstances,can be deduced,situation",,[sound:訳.wav]
"meaning,reason,circumstances,can be deduced,situation",,訳,(やく),[sound:訳.wav]
役割,(やくわり),"part,assigning (allotment of) parts,role,duties",,[sound:役割.wav]
"part,assigning (allotment of) parts,role,duties",,役割,(やくわり),[sound:役割.wav]
家賃,(やちん),rent,,[sound:家賃.wav]
rent,,家賃,(やちん),[sound:家賃.wav]
厄介,(やっかい),"trouble,burden,care,bother",,[sound:厄介.wav]
"trouble,burden,care,bother",,厄介,(やっかい),[sound:厄介.wav]
宿,(やど),"inn,lodging",,[sound:宿.wav]
"inn,lodging",,宿,(やど),[sound:宿.wav]
雇う,(やとう),"to employ,to hire",,[sound:雇う.wav]
"to employ,to hire",,雇う,(やとう),[sound:雇う.wav]
屋根,(やね),roof,,[sound:屋根.wav]
roof,,屋根,(やね),[sound:屋根.wav]
破る,(やぶる),"to tear,to violate,to defeat,to smash,to destroy",,[sound:破る.wav]
"to tear,to violate,to defeat,to smash,to destroy",,破る,(やぶる),[sound:破る.wav]
辞める,(やめる),to retire,,[sound:辞める.wav]
to retire,,辞める,(やめる),[sound:辞める.wav]
やや,,"a little,partially,somewhat,a short time,a while",,[sound:やや.wav]
"a little,partially,somewhat,a short time,a while",,やや,,[sound:やや.wav]
唯一,(ゆいいつ),"only,sole,unique",,[sound:唯一.wav]
"only,sole,unique",,唯一,(ゆいいつ),[sound:唯一.wav]
勇気,(ゆうき),"courage,bravery,valour,nerve,boldness",,[sound:勇気.wav]
"courage,bravery,valour,nerve,boldness",,勇気,(ゆうき),[sound:勇気.wav]
有効,(ゆうこう),"validity,availability,effectiveness",,[sound:有効.wav]
"validity,availability,effectiveness",,有効,(ゆうこう),[sound:有効.wav]
優秀,(ゆうしゅう),"superiority,excellence",,[sound:優秀.wav]
"superiority,excellence",,優秀,(ゆうしゅう),[sound:優秀.wav]
優勝,(ゆうしょう),"overall victory,championship",,[sound:優勝.wav]
"overall victory,championship",,優勝,(ゆうしょう),[sound:優勝.wav]
友情,(ゆうじょう),"friendship,fellowship",,[sound:友情.wav]
"friendship,fellowship",,友情,(ゆうじょう),[sound:友情.wav]
友人,(ゆうじん),friend,,[sound:友人.wav]
friend,,友人,(ゆうじん),[sound:友人.wav]
有能,(ゆうのう),"able,capable,efficient,skill",,[sound:有能.wav]
"able,capable,efficient,skill",,有能,(ゆうのう),[sound:有能.wav]
郵便,(ゆうびん),"mail,postal service",,[sound:郵便.wav]
"mail,postal service",,郵便,(ゆうびん),[sound:郵便.wav]
夕べ,(ゆうべ),evening,,[sound:夕べ.wav]
evening,,夕べ,(ゆうべ),[sound:夕べ.wav]
ユーモア,,humor,,[sound:ユーモア.wav]
humor,,ユーモア,,[sound:ユーモア.wav]
有利,(ゆうり),"advantageous,better,profitable,lucrative",,[sound:有利.wav]
"advantageous,better,profitable,lucrative",,有利,(ゆうり),[sound:有利.wav]
床,(ゆか),floor,,[sound:床.wav]
floor,,床,(ゆか),[sound:床.wav]
愉快,(ゆかい),"pleasant,happy",,[sound:愉快.wav]
"pleasant,happy",,愉快,(ゆかい),[sound:愉快.wav]
譲る,(ゆずる),"to turn over,to assign,to hand over",,[sound:譲る.wav]
"to turn over,to assign,to hand over",,譲る,(ゆずる),[sound:譲る.wav]
豊か,(ゆたか),"abundant,wealthy,plentiful,rich",,[sound:豊か.wav]
"abundant,wealthy,plentiful,rich",,豊か,(ゆたか),[sound:豊か.wav]
許す,(ゆるす),"to permit,to allow,to approve",,[sound:許す.wav]
"to permit,to allow,to approve",,許す,(ゆるす),[sound:許す.wav]
夜,(よ),"evening,night",,[sound:夜.wav]
"evening,night",,夜,(よ),[sound:夜.wav]
夜明け,(よあけ),"dawn,daybreak",,[sound:夜明け.wav]
"dawn,daybreak",,夜明け,(よあけ),[sound:夜明け.wav]
様,(よう),"way,manner,kind",,[sound:様.wav]
"way,manner,kind",,様,(よう),[sound:様.wav]
酔う,(よう),"to get drunk,to become intoxicated",,[sound:酔う.wav]
"to get drunk,to become intoxicated",,酔う,(よう),[sound:酔う.wav]
容易,(ようい),"easy,simple,plain",,[sound:容易.wav]
"easy,simple,plain",,容易,(ようい),[sound:容易.wav]
陽気,(ようき),"season,weather,cheerfulness",,[sound:陽気.wav]
"season,weather,cheerfulness",,陽気,(ようき),[sound:陽気.wav]
要求,(ようきゅう),"request,demand,requisition",,[sound:要求.wav]
"request,demand,requisition",,要求,(ようきゅう),[sound:要求.wav]
用心,(ようじん),"care,precaution,guarding,caution",,[sound:用心.wav]
"care,precaution,guarding,caution",,用心,(ようじん),[sound:用心.wav]
様子,(ようす),"aspect,state,appearance",,[sound:様子.wav]
"aspect,state,appearance",,様子,(ようす),[sound:様子.wav]
要するに,(ようするに),"in a word,after all,the point is ..,in short ..",,[sound:要するに.wav]
"in a word,after all,the point is ..,in short ..",,要するに,(ようするに),[sound:要するに.wav]
要素,(ようそ),element,,[sound:要素.wav]
element,,要素,(ようそ),[sound:要素.wav]
要点,(ようてん),"gist,main point",,[sound:要点.wav]
"gist,main point",,要点,(ようてん),[sound:要点.wav]
曜日,(ようび),day of the week,,[sound:曜日.wav]
day of the week,,曜日,(ようび),[sound:曜日.wav]
ヨーロッパ,,Europe,,[sound:ヨーロッパ.wav]
Europe,,ヨーロッパ,,[sound:ヨーロッパ.wav]
予期,(よき),"expectation,assume will happen,forecast",,[sound:予期.wav]
"expectation,assume will happen,forecast",,予期,(よき),[sound:予期.wav]
横切る,(よこぎる),"to cross (e.g. arms),to traverse",,[sound:横切る.wav]
"to cross (e.g. arms),to traverse",,横切る,(よこぎる),[sound:横切る.wav]
予算,(よさん),"estimate,budget",,[sound:予算.wav]
"estimate,budget",,予算,(よさん),[sound:予算.wav]
止す,(よす),"to cease,to abolish,to resign,to give up",,[sound:止す.wav]
"to cease,to abolish,to resign,to give up",,止す,(よす),[sound:止す.wav]
予測,(よそく),"prediction,estimation",,[sound:予測.wav]
"prediction,estimation",,予測,(よそく),[sound:予測.wav]
ヨット,,yacht,,[sound:ヨット.wav]
yacht,,ヨット,,[sound:ヨット.wav]
夜中,(よなか),"midnight,dead of night",,[sound:夜中.wav]
"midnight,dead of night",,夜中,(よなか),[sound:夜中.wav]
世の中,(よのなか),"society,the world,the times",,[sound:世の中.wav]
"society,the world,the times",,世の中,(よのなか),[sound:世の中.wav]
余分,(よぶん),"extra,excess,surplus",,[sound:余分.wav]
"extra,excess,surplus",,余分,(よぶん),[sound:余分.wav]
予報,(よほう),"forecast,prediction",,[sound:予報.wav]
"forecast,prediction",,予報,(よほう),[sound:予報.wav]
予防,(よぼう),"prevention,precaution,protection against",,[sound:予防.wav]
"prevention,precaution,protection against",,予防,(よぼう),[sound:予防.wav]
読み,(よみ),reading,,[sound:読み.wav]
reading,,読み,(よみ),[sound:読み.wav]
嫁,(よめ),"bride,daughter-in-law",,[sound:嫁.wav]
"bride,daughter-in-law",,嫁,(よめ),[sound:嫁.wav]
余裕,(よゆう),"surplus,composure,margin,room,time,allowance,scope,rope",,[sound:余裕.wav]
"surplus,composure,margin,room,time,allowance,scope,rope",,余裕,(よゆう),[sound:余裕.wav]
因る,(よる),according to,,[sound:因る.wav]
according to,,因る,(よる),[sound:因る.wav]
喜び,(よろこび),"(a) joy,(a) delight,rapture,pleasure,gratification,rejoicing,congratulations,felicitations",,[sound:喜び.wav]
"(a) joy,(a) delight,rapture,pleasure,gratification,rejoicing,congratulations,felicitations",,喜び,(よろこび),[sound:喜び.wav]
宜しい,(よろしい),"(hon) good,OK,all right,fine,very well,will do,may,can",,[sound:宜しい.wav]
"(hon) good,OK,all right,fine,very well,will do,may,can",,宜しい,(よろしい),[sound:宜しい.wav]
宜しく,(よろしく),"well,properly,suitably,best regards,please remember me",,[sound:宜しく.wav]
"well,properly,suitably,best regards,please remember me",,宜しく,(よろしく),[sound:宜しく.wav]
来,(らい),",for (10 days),next (year)",,[sound:来.wav]
",for (10 days),next (year)",,来,(らい),[sound:来.wav]
ライター,,"lighter,rider,writer",,[sound:ライター.wav]
"lighter,rider,writer",,ライター,,[sound:ライター.wav]
楽,(らく),"comfort,ease",,[sound:楽.wav]
"comfort,ease",,楽,(らく),[sound:楽.wav]
ラケット,,"paddle,racket",,[sound:ラケット.wav]
"paddle,racket",,ラケット,,[sound:ラケット.wav]
利益,(りえき),"profits,gains,(political, economic) interest",,[sound:利益.wav]
"profits,gains,(political, economic) interest",,利益,(りえき),[sound:利益.wav]
理解,(りかい),"understanding,comprehension",,[sound:理解.wav]
"understanding,comprehension",,理解,(りかい),[sound:理解.wav]
陸,(りく),six (used in legal documents),,[sound:陸.wav]
six (used in legal documents),,陸,(りく),[sound:陸.wav]
利口,(りこう),"clever,shrewd,bright,sharp,wise,intelligent",,[sound:利口.wav]
"clever,shrewd,bright,sharp,wise,intelligent",,利口,(りこう),[sound:利口.wav]
離婚,(りこん),divorce,,[sound:離婚.wav]
divorce,,離婚,(りこん),[sound:離婚.wav]
理想,(りそう),ideal,,[sound:理想.wav]
ideal,,理想,(りそう),[sound:理想.wav]
率,(りつ),"rate,ratio,proportion,percentage",,[sound:率.wav]
"rate,ratio,proportion,percentage",,率,(りつ),[sound:率.wav]
留学,(りゅうがく),studying abroad,,[sound:留学.wav]
studying abroad,,留学,(りゅうがく),[sound:留学.wav]
流行,(りゅうこう),"fashionable,fad,in vogue,prevailing",,[sound:流行.wav]
"fashionable,fad,in vogue,prevailing",,流行,(りゅうこう),[sound:流行.wav]
量,(りょう),"quantity,amount,volume,portion (of food)",,[sound:量.wav]
"quantity,amount,volume,portion (of food)",,量,(りょう),[sound:量.wav]
両替,(りょうがえ),"change,money exchange",,[sound:両替.wav]
"change,money exchange",,両替,(りょうがえ),[sound:両替.wav]
料金,(りょうきん),"fee,charge,fare",,[sound:料金.wav]
"fee,charge,fare",,料金,(りょうきん),[sound:料金.wav]
例,(れい),"instance,example,case",,[sound:例.wav]
"instance,example,case",,例,(れい),[sound:例.wav]
礼,(れい),expression of gratitude,,[sound:礼.wav]
expression of gratitude,,礼,(れい),[sound:礼.wav]
礼儀,(れいぎ),"manners,courtesy,etiquette",,[sound:礼儀.wav]
"manners,courtesy,etiquette",,礼儀,(れいぎ),[sound:礼儀.wav]
冷静,(れいせい),"calm,composure,coolness,serenity",,[sound:冷静.wav]
"calm,composure,coolness,serenity",,冷静,(れいせい),[sound:冷静.wav]
列,(れつ),"queue,line,row",,[sound:列.wav]
"queue,line,row",,列,(れつ),[sound:列.wav]
列車,(れっしゃ),train (ordinary),,[sound:列車.wav]
train (ordinary),,列車,(れっしゃ),[sound:列車.wav]
連想,(れんそう),"association (of ideas),suggestion",,[sound:連想.wav]
"association (of ideas),suggestion",,連想,(れんそう),[sound:連想.wav]
連続,(れんぞく),"serial,consecutive,continuity,continuing",,[sound:連続.wav]
"serial,consecutive,continuity,continuing",,連続,(れんぞく),[sound:連続.wav]
老人,(ろうじん),"the aged,old person",,[sound:老人.wav]
"the aged,old person",,老人,(ろうじん),[sound:老人.wav]
労働,(ろうどう),"manual labor,toil,work",,[sound:労働.wav]
"manual labor,toil,work",,労働,(ろうどう),[sound:労働.wav]
ロケット,,"locket,rocket",,[sound:ロケット.wav]
"locket,rocket",,ロケット,,[sound:ロケット.wav]
論じる,(ろんじる),"to argue,to discuss,to debate",,[sound:論じる.wav]
